voxel_id,fix_x,fix_y,original_id
chair_0397_x60_y50_aug_43_220,-138,-69,chair_0397_x60_y50
bottle_0161_x30_y55_aug_44_220,-139,-87,bottle_0161_x30_y55
vase_0275_x95_y130_aug_45_220,-139,2,vase_0275_x95_y130
bottle_0122_x35_y155_aug_46_220,-138,-52,bottle_0122_x35_y155
vase_0332_x100_y30_aug_47_220,-140,62,vase_0332_x100_y30
tent_0180_x40_y20_aug_48_220,-138,53,tent_0180_x40_y20
cone_0143_x145_y100_aug_49_220,-137,-23,cone_0143_x145_y100
sofa_0216_x125_y60_aug_0_225,-133,45,sofa_0216_x125_y60
bowl_0042_x75_y20_aug_1_225,-133,110,bowl_0042_x75_y20
bowl_0068_x5_y85_aug_2_225,-134,88,bowl_0068_x5_y85
chair_0545_x70_y145_aug_3_225,-135,-154,chair_0545_x70_y145
sofa_0395_x95_y45_aug_4_225,-134,115,sofa_0395_x95_y45
piano_0135_x35_y45_aug_5_225,-135,160,piano_0135_x35_y45
curtain_0075_x170_y175_aug_6_225,-134,-125,curtain_0075_x170_y175
lamp_0083_x105_y140_aug_7_225,-135,-174,lamp_0083_x105_y140
table_0457_x45_y170_aug_8_225,-133,-153,table_0457_x45_y170
sofa_0610_x50_y40_aug_9_225,-132,119,sofa_0610_x50_y40
lamp_0025_x125_y35_aug_10_225,-135,-154,lamp_0025_x125_y35
bathtub_0148_x70_y160_aug_11_225,-131,33,bathtub_0148_x70_y160
cup_0022_x5_y90_aug_12_225,-135,44,cup_0022_x5_y90
chair_0545_x70_y70_aug_13_225,-131,-8,chair_0545_x70_y70
cone_0143_x65_y80_aug_14_225,-131,178,cone_0143_x65_y80
cup_0081_x165_y60_aug_15_225,-131,139,cup_0081_x165_y60
bottle_0019_x85_y175_aug_16_225,-133,120,bottle_0019_x85_y175
chair_0241_x80_y35_aug_17_225,-135,174,chair_0241_x80_y35
vase_0190_x170_y30_aug_18_225,-135,97,vase_0190_x170_y30
bowl_0053_x105_y145_aug_19_225,-133,6,bowl_0053_x105_y145
sofa_0478_x40_y75_aug_20_225,-131,-102,sofa_0478_x40_y75
vase_0090_x90_y15_aug_21_225,-131,177,vase_0090_x90_y15
bowl_0050_x120_y130_aug_22_225,-134,-113,bowl_0050_x120_y130
vase_0369_x20_y75_aug_23_225,-133,166,vase_0369_x20_y75
bookshelf_0107_x0_y70_aug_24_225,-134,-36,bookshelf_0107_x0_y70
dresser_0115_x125_y135_aug_25_225,-132,17,dresser_0115_x125_y135
cup_0066_x20_y130_aug_26_225,-131,69,cup_0066_x20_y130
vase_0379_x110_y5_aug_27_225,-132,-56,vase_0379_x110_y5
cone_0090_x100_y150_aug_28_225,-135,-124,cone_0090_x100_y150
sofa_0409_x80_y100_aug_29_225,-131,139,sofa_0409_x80_y100
bottle_0140_x55_y10_aug_30_225,-133,-8,bottle_0140_x55_y10
bowl_0068_x170_y140_aug_31_225,-135,40,bowl_0068_x170_y140
vase_0280_x75_y5_aug_32_225,-133,-4,vase_0280_x75_y5
vase_0247_x105_y15_aug_33_225,-132,-86,vase_0247_x105_y15
chair_0028_x120_y105_aug_34_225,-134,-45,chair_0028_x120_y105
chair_0145_x130_y130_aug_35_225,-131,83,chair_0145_x130_y130
sofa_0541_x70_y10_aug_36_225,-134,-126,sofa_0541_x70_y10
vase_0285_x30_y0_aug_37_225,-132,135,vase_0285_x30_y0
bench_0078_x175_y160_aug_38_225,-134,145,bench_0078_x175_y160
bowl_0052_x95_y45_aug_39_225,-132,88,bowl_0052_x95_y45
chair_0858_x130_y105_aug_40_225,-133,148,chair_0858_x130_y105
bowl_0053_x65_y140_aug_41_225,-134,135,bowl_0053_x65_y140
vase_0199_x80_y145_aug_42_225,-134,140,vase_0199_x80_y145
cone_0143_x30_y165_aug_43_225,-135,-143,cone_0143_x30_y165
xbox_0026_x165_y85_aug_44_225,-135,-4,xbox_0026_x165_y85
chair_0039_x0_y50_aug_45_225,-132,2,chair_0039_x0_y50
cone_0071_x100_y45_aug_46_225,-133,107,cone_0071_x100_y45
bed_0163_x70_y145_aug_47_225,-135,-152,bed_0163_x70_y145
lamp_0025_x50_y80_aug_48_225,-134,84,lamp_0025_x50_y80
bowl_0068_x160_y115_aug_49_225,-134,22,bowl_0068_x160_y115
vase_0123_x50_y115_aug_0_230,-130,-51,vase_0123_x50_y115
vase_0275_x95_y130_aug_1_230,-130,62,vase_0275_x95_y130
sofa_0395_x175_y10_aug_2_230,-130,115,sofa_0395_x175_y10
vase_0543_x60_y110_aug_3_230,-126,-54,vase_0543_x60_y110
cup_0053_x40_y0_aug_4_230,-127,98,cup_0053_x40_y0
vase_0515_x140_y30_aug_5_230,-130,59,vase_0515_x140_y30
toilet_0281_x45_y150_aug_6_230,-130,-24,toilet_0281_x45_y150
table_0044_x70_y70_aug_7_230,-128,44,table_0044_x70_y70
bookshelf_0259_x170_y130_aug_8_230,-128,-62,bookshelf_0259_x170_y130
bed_0163_x70_y145_aug_9_230,-128,105,bed_0163_x70_y145
laptop_0045_x30_y125_aug_10_230,-130,-147,laptop_0045_x30_y125
bowl_0029_x25_y70_aug_11_230,-130,-164,bowl_0029_x25_y70
xbox_0089_x85_y140_aug_12_230,-129,-42,xbox_0089_x85_y140
door_0001_x80_y125_aug_13_230,-130,132,door_0001_x80_y125
vase_0131_x130_y10_aug_14_230,-126,-36,vase_0131_x130_y10
vase_0090_x115_y80_aug_15_230,-126,80,vase_0090_x115_y80
vase_0160_x0_y90_aug_16_230,-128,41,vase_0160_x0_y90
stool_0017_x85_y160_aug_17_230,-127,36,stool_0017_x85_y160
bottle_0019_x45_y50_aug_18_230,-128,-120,bottle_0019_x45_y50
vase_0123_x35_y65_aug_19_230,-128,-15,vase_0123_x35_y65
table_0111_x135_y90_aug_20_230,-130,-139,table_0111_x135_y90
vase_0199_x100_y85_aug_21_230,-130,61,vase_0199_x100_y85
chair_0610_x155_y0_aug_22_230,-126,-53,chair_0610_x155_y0
bathtub_0148_x155_y120_aug_23_230,-129,-21,bathtub_0148_x155_y120
curtain_0030_x140_y30_aug_24_230,-128,92,curtain_0030_x140_y30
bottle_0161_x95_y145_aug_25_230,-126,138,bottle_0161_x95_y145
vase_0482_x75_y75_aug_26_230,-127,-88,vase_0482_x75_y75
bookshelf_0107_x5_y95_aug_27_230,-126,131,bookshelf_0107_x5_y95
bookshelf_0320_x80_y60_aug_28_230,-126,-102,bookshelf_0320_x80_y60
bottle_0382_x120_y100_aug_29_230,-130,173,bottle_0382_x120_y100
vase_0203_x140_y45_aug_30_230,-129,-38,vase_0203_x140_y45
lamp_0083_x150_y170_aug_31_230,-128,172,lamp_0083_x150_y170
stool_0057_x60_y15_aug_32_230,-128,-96,stool_0057_x60_y15
sofa_0395_x175_y10_aug_33_230,-126,161,sofa_0395_x175_y10
tent_0132_x165_y60_aug_34_230,-126,-115,tent_0132_x165_y60
bed_0163_x60_y110_aug_35_230,-129,-32,bed_0163_x60_y110
chair_0395_x40_y120_aug_36_230,-127,-19,chair_0395_x40_y120
table_0111_x145_y25_aug_37_230,-128,150,table_0111_x145_y25
toilet_0357_x115_y160_aug_38_230,-128,134,toilet_0357_x115_y160
cup_0053_x75_y100_aug_39_230,-127,41,cup_0053_x75_y100
dresser_0248_x35_y105_aug_40_230,-129,56,dresser_0248_x35_y105
xbox_0026_x30_y165_aug_41_230,-127,-77,xbox_0026_x30_y165
sofa_0541_x105_y5_aug_42_230,-128,-99,sofa_0541_x105_y5
chair_0145_x10_y50_aug_43_230,-129,-171,chair_0145_x10_y50
bottle_0344_x105_y65_aug_44_230,-128,-25,bottle_0344_x105_y65
cup_0076_x155_y110_aug_45_230,-126,-129,cup_0076_x155_y110
bottle_0006_x175_y165_aug_46_230,-129,-176,bottle_0006_x175_y165
chair_0545_x50_y40_aug_47_230,-130,-118,chair_0545_x50_y40
chair_0706_x150_y85_aug_48_230,-129,44,chair_0706_x150_y85
vase_0166_x140_y40_aug_49_230,-128,-9,vase_0166_x140_y40
dresser_0248_x35_y105_aug_0_235,-121,94,dresser_0248_x35_y105
tent_0180_x10_y95_aug_1_235,-121,-102,tent_0180_x10_y95
bowl_0042_x25_y20_aug_2_235,-122,-52,bowl_0042_x25_y20
bookshelf_0107_x145_y85_aug_3_235,-124,-151,bookshelf_0107_x145_y85
chair_0605_x70_y80_aug_4_235,-125,70,chair_0605_x70_y80
mantel_0144_x115_y110_aug_5_235,-125,-66,mantel_0144_x115_y110
vase_0369_x135_y150_aug_6_235,-123,-80,vase_0369_x135_y150
chair_0145_x140_y175_aug_7_235,-124,-163,chair_0145_x140_y175
bottle_0348_x110_y115_aug_8_235,-124,159,bottle_0348_x110_y115
table_0449_x175_y30_aug_9_235,-124,164,table_0449_x175_y30
bottle_0122_x135_y25_aug_10_235,-122,52,bottle_0122_x135_y25
vase_0090_x70_y40_aug_11_235,-123,99,vase_0090_x70_y40
bed_0275_x130_y25_aug_12_235,-121,-132,bed_0275_x130_y25
dresser_0045_x130_y120_aug_13_235,-123,68,dresser_0045_x130_y120
bowl_0058_x10_y10_aug_14_235,-122,152,bowl_0058_x10_y10
vase_0332_x160_y20_aug_15_235,-121,87,vase_0332_x160_y20
vase_0268_x105_y95_aug_16_235,-125,-134,vase_0268_x105_y95
sofa_0715_x80_y135_aug_17_235,-121,-78,sofa_0715_x80_y135
bottle_0140_x105_y165_aug_18_235,-122,-19,bottle_0140_x105_y165
bottle_0205_x45_y140_aug_19_235,-121,118,bottle_0205_x45_y140
bowl_0058_x160_y55_aug_20_235,-124,117,bowl_0058_x160_y55
bed_0275_x175_y30_aug_21_235,-125,86,bed_0275_x175_y30
lamp_0083_x40_y15_aug_22_235,-123,-6,lamp_0083_x40_y15
person_0075_x20_y110_aug_23_235,-121,-135,person_0075_x20_y110
vase_0332_x0_y55_aug_24_235,-125,143,vase_0332_x0_y55
tent_0132_x110_y50_aug_25_235,-123,-177,tent_0132_x110_y50
bed_0275_x115_y0_aug_26_235,-125,52,bed_0275_x115_y0
chair_0605_x150_y15_aug_27_235,-124,-111,chair_0605_x150_y15
curtain_0143_x25_y45_aug_28_235,-125,-38,curtain_0143_x25_y45
bookshelf_0107_x20_y55_aug_29_235,-122,-24,bookshelf_0107_x20_y55
vase_0543_x145_y70_aug_30_235,-124,-144,vase_0543_x145_y70
cup_0004_x165_y90_aug_31_235,-123,25,cup_0004_x165_y90
chair_0858_x40_y75_aug_32_235,-125,-138,chair_0858_x40_y75
vase_0123_x25_y15_aug_33_235,-121,-127,vase_0123_x25_y15
vase_0268_x25_y35_aug_34_235,-124,-159,vase_0268_x25_y35
bed_0275_x75_y175_aug_35_235,-124,-50,bed_0275_x75_y175
vase_0166_x30_y135_aug_36_235,-121,121,vase_0166_x30_y135
sofa_0541_x105_y5_aug_37_235,-121,-54,sofa_0541_x105_y5
vase_0123_x85_y95_aug_38_235,-121,150,vase_0123_x85_y95
cone_0090_x45_y120_aug_39_235,-123,102,cone_0090_x45_y120
chair_0145_x130_y130_aug_40_235,-123,-4,chair_0145_x130_y130
vase_0193_x35_y90_aug_41_235,-125,169,vase_0193_x35_y90
vase_0109_x120_y170_aug_42_235,-124,-21,vase_0109_x120_y170
vase_0543_x130_y30_aug_43_235,-124,-130,vase_0543_x130_y30
vase_0131_x30_y35_aug_44_235,-124,109,vase_0131_x30_y35
bowl_0061_x70_y120_aug_45_235,-121,-116,bowl_0061_x70_y120
chair_0039_x0_y160_aug_46_235,-125,-65,chair_0039_x0_y160
bench_0121_x90_y15_aug_47_235,-121,145,bench_0121_x90_y15
bookshelf_0259_x170_y15_aug_48_235,-121,46,bookshelf_0259_x170_y15
bookshelf_0343_x105_y0_aug_49_235,-125,20,bookshelf_0343_x105_y0
chair_0545_x50_y40_aug_0_240,-118,7,chair_0545_x50_y40
bed_0163_x60_y110_aug_1_240,-116,-39,bed_0163_x60_y110
vase_0482_x95_y155_aug_2_240,-118,147,vase_0482_x95_y155
lamp_0107_x15_y0_aug_3_240,-119,-145,lamp_0107_x15_y0
chair_0298_x175_y170_aug_4_240,-117,-45,chair_0298_x175_y170
sofa_0548_x145_y105_aug_5_240,-119,85,sofa_0548_x145_y105
bottle_0395_x110_y170_aug_6_240,-116,-9,bottle_0395_x110_y170
bottle_0205_x15_y70_aug_7_240,-119,-133,bottle_0205_x15_y70
bottle_0140_x40_y135_aug_8_240,-116,-50,bottle_0140_x40_y135
bed_0163_x60_y110_aug_9_240,-119,-38,bed_0163_x60_y110
chair_0039_x130_y40_aug_10_240,-120,56,chair_0039_x130_y40
bottle_0207_x65_y100_aug_11_240,-120,-97,bottle_0207_x65_y100
chair_0897_x165_y115_aug_12_240,-119,174,chair_0897_x165_y115
vase_0359_x150_y110_aug_13_240,-116,79,vase_0359_x150_y110
bookshelf_0265_x170_y50_aug_14_240,-117,-144,bookshelf_0265_x170_y50
bottle_0348_x90_y45_aug_15_240,-117,-10,bottle_0348_x90_y45
bed_0163_x175_y175_aug_16_240,-116,-144,bed_0163_x175_y175
chair_0028_x110_y10_aug_17_240,-116,-12,chair_0028_x110_y10
tent_0180_x130_y0_aug_18_240,-120,171,tent_0180_x130_y0
xbox_0089_x85_y140_aug_19_240,-116,-35,xbox_0089_x85_y140
bottle_0395_x80_y150_aug_20_240,-120,180,bottle_0395_x80_y150
cup_0022_x5_y90_aug_21_240,-119,66,cup_0022_x5_y90
bathtub_0015_x60_y120_aug_22_240,-118,-133,bathtub_0015_x60_y120
bottle_0006_x165_y140_aug_23_240,-118,38,bottle_0006_x165_y140
cup_0081_x0_y85_aug_24_240,-118,-165,cup_0081_x0_y85
toilet_0281_x155_y50_aug_25_240,-119,60,toilet_0281_x155_y50
cone_0078_x155_y60_aug_26_240,-117,-107,cone_0078_x155_y60
chair_0605_x165_y145_aug_27_240,-116,-167,chair_0605_x165_y145
cup_0066_x20_y85_aug_28_240,-117,-166,cup_0066_x20_y85
mantel_0144_x140_y25_aug_29_240,-120,154,mantel_0144_x140_y25
sofa_0502_x125_y0_aug_30_240,-119,60,sofa_0502_x125_y0
piano_0135_x55_y50_aug_31_240,-116,-170,piano_0135_x55_y50
bowl_0029_x25_y145_aug_32_240,-118,-24,bowl_0029_x25_y145
curtain_0030_x110_y105_aug_33_240,-118,136,curtain_0030_x110_y105
vase_0285_x25_y0_aug_34_240,-119,166,vase_0285_x25_y0
bowl_0042_x65_y105_aug_35_240,-119,34,bowl_0042_x65_y105
table_0449_x150_y90_aug_36_240,-119,-99,table_0449_x150_y90
vase_0268_x110_y15_aug_37_240,-120,149,vase_0268_x110_y15
bathtub_0041_x135_y35_aug_38_240,-116,12,bathtub_0041_x135_y35
tent_0180_x130_y5_aug_39_240,-116,-42,tent_0180_x130_y5
table_0044_x165_y40_aug_40_240,-116,15,table_0044_x165_y40
vase_0160_x125_y25_aug_41_240,-117,-65,vase_0160_x125_y25
vase_0510_x40_y25_aug_42_240,-116,-30,vase_0510_x40_y25
sink_0031_x60_y5_aug_43_240,-118,-27,sink_0031_x60_y5
vase_0515_x120_y35_aug_44_240,-120,130,vase_0515_x120_y35
vase_0268_x25_y35_aug_45_240,-118,31,vase_0268_x25_y35
vase_0160_x55_y155_aug_46_240,-120,89,vase_0160_x55_y155
sofa_0554_x170_y40_aug_47_240,-117,125,sofa_0554_x170_y40
chair_0545_x75_y10_aug_48_240,-118,-155,chair_0545_x75_y10
bottle_0122_x95_y95_aug_49_240,-118,-38,bottle_0122_x95_y95
sofa_0610_x140_y165_aug_0_245,-113,-103,sofa_0610_x140_y165
bottle_0050_x115_y15_aug_1_245,-115,109,bottle_0050_x115_y15
table_0449_x160_y165_aug_2_245,-112,-121,table_0449_x160_y165
stool_0017_x160_y25_aug_3_245,-112,-70,stool_0017_x160_y25
vase_0311_x20_y120_aug_4_245,-113,-169,vase_0311_x20_y120
sofa_0011_x30_y10_aug_5_245,-112,-160,sofa_0011_x30_y10
vase_0369_x120_y65_aug_6_245,-111,60,vase_0369_x120_y65
cone_0078_x60_y30_aug_7_245,-111,23,cone_0078_x60_y30
cup_0095_x160_y110_aug_8_245,-115,-161,cup_0095_x160_y110
vase_0280_x80_y110_aug_9_245,-114,-164,vase_0280_x80_y110
bathtub_0148_x30_y100_aug_10_245,-114,99,bathtub_0148_x30_y100
sink_0029_x125_y25_aug_11_245,-112,-19,sink_0029_x125_y25
vase_0311_x160_y20_aug_12_245,-115,-17,vase_0311_x160_y20
curtain_0075_x155_y80_aug_13_245,-115,-44,curtain_0075_x155_y80
lamp_0025_x20_y140_aug_14_245,-113,-167,lamp_0025_x20_y140
vase_0199_x135_y100_aug_15_245,-113,-166,vase_0199_x135_y100
cup_0053_x85_y140_aug_16_245,-112,19,cup_0053_x85_y140
curtain_0050_x55_y175_aug_17_245,-111,43,curtain_0050_x55_y175
vase_0090_x125_y150_aug_18_245,-111,4,vase_0090_x125_y150
cup_0081_x85_y160_aug_19_245,-112,-52,cup_0081_x85_y160
lamp_0025_x20_y110_aug_20_245,-111,-159,lamp_0025_x20_y110
bottle_0270_x20_y140_aug_21_245,-114,-35,bottle_0270_x20_y140
bowl_0052_x165_y140_aug_22_245,-112,109,bowl_0052_x165_y140
chair_0706_x165_y90_aug_23_245,-112,-80,chair_0706_x165_y90
person_0075_x75_y125_aug_24_245,-113,-162,person_0075_x75_y125
vase_0458_x55_y140_aug_25_245,-111,112,vase_0458_x55_y140
vase_0131_x125_y120_aug_26_245,-112,-90,vase_0131_x125_y120
piano_0135_x150_y45_aug_27_245,-113,161,piano_0135_x150_y45
vase_0203_x85_y10_aug_28_245,-111,-151,vase_0203_x85_y10
sofa_0502_x170_y115_aug_29_245,-112,-73,sofa_0502_x170_y115
cup_0004_x155_y155_aug_30_245,-113,-13,cup_0004_x155_y155
chair_0606_x95_y115_aug_31_245,-111,26,chair_0606_x95_y115
table_0111_x5_y15_aug_32_245,-112,108,table_0111_x5_y15
chair_0117_x90_y110_aug_33_245,-111,-16,chair_0117_x90_y110
chair_0605_x110_y65_aug_34_245,-112,-43,chair_0605_x110_y65
dresser_0255_x15_y5_aug_35_245,-113,-80,dresser_0255_x15_y5
curtain_0050_x110_y135_aug_36_245,-114,-74,curtain_0050_x110_y135
bowl_0061_x0_y110_aug_37_245,-112,-178,bowl_0061_x0_y110
lamp_0083_x50_y160_aug_38_245,-112,-76,lamp_0083_x50_y160
bottle_0122_x80_y130_aug_39_245,-111,-144,bottle_0122_x80_y130
vase_0203_x55_y35_aug_40_245,-114,123,vase_0203_x55_y35
bowl_0053_x40_y125_aug_41_245,-114,56,bowl_0053_x40_y125
bookshelf_0320_x110_y70_aug_42_245,-115,-147,bookshelf_0320_x110_y70
stairs_0053_x30_y115_aug_43_245,-115,-17,stairs_0053_x30_y115
vase_0359_x60_y145_aug_44_245,-114,48,vase_0359_x60_y145
vase_0196_x10_y100_aug_45_245,-113,149,vase_0196_x10_y100
bowl_0081_x50_y5_aug_46_245,-115,-125,bowl_0081_x50_y5
chair_0241_x50_y60_aug_47_245,-114,80,chair_0241_x50_y60
chair_0928_x160_y15_aug_48_245,-113,69,chair_0928_x160_y15
sofa_0395_x120_y25_aug_49_245,-113,149,sofa_0395_x120_y25
sofa_0478_x150_y105_aug_0_250,-110,-150,sofa_0478_x150_y105
vase_0493_x125_y15_aug_1_250,-106,58,vase_0493_x125_y15
cone_0078_x140_y0_aug_2_250,-109,104,cone_0078_x140_y0
cup_0053_x165_y75_aug_3_250,-107,105,cup_0053_x165_y75
toilet_0281_x15_y135_aug_4_250,-110,88,toilet_0281_x15_y135
bowl_0058_x15_y35_aug_5_250,-108,-97,bowl_0058_x15_y35
chair_0545_x125_y105_aug_6_250,-107,-51,chair_0545_x125_y105
chair_0689_x40_y145_aug_7_250,-107,55,chair_0689_x40_y145
sink_0029_x35_y95_aug_8_250,-107,-140,sink_0029_x35_y95
bowl_0042_x30_y30_aug_9_250,-108,60,bowl_0042_x30_y30
bowl_0053_x125_y125_aug_10_250,-108,-129,bowl_0053_x125_y125
lamp_0025_x25_y165_aug_11_250,-106,-88,lamp_0025_x25_y165
bottle_0382_x160_y80_aug_12_250,-109,36,bottle_0382_x160_y80
lamp_0025_x0_y0_aug_13_250,-109,37,lamp_0025_x0_y0
bottle_0122_x35_y165_aug_14_250,-107,-114,bottle_0122_x35_y165
bed_0163_x135_y80_aug_15_250,-108,-118,bed_0163_x135_y80
curtain_0075_x155_y80_aug_16_250,-110,-150,curtain_0075_x155_y80
chair_0545_x40_y10_aug_17_250,-109,-146,chair_0545_x40_y10
vase_0262_x60_y60_aug_18_250,-110,-59,vase_0262_x60_y60
vase_0268_x20_y175_aug_19_250,-106,-81,vase_0268_x20_y175
vase_0262_x30_y125_aug_20_250,-107,-51,vase_0262_x30_y125
bench_0121_x120_y80_aug_21_250,-108,177,bench_0121_x120_y80
lamp_0083_x105_y140_aug_22_250,-109,-89,lamp_0083_x105_y140
sofa_0216_x155_y115_aug_23_250,-106,100,sofa_0216_x155_y115
xbox_0089_x170_y155_aug_24_250,-108,-75,xbox_0089_x170_y155
chair_0610_x50_y15_aug_25_250,-108,-132,chair_0610_x50_y15
bookshelf_0259_x95_y70_aug_26_250,-109,52,bookshelf_0259_x95_y70
sofa_0515_x130_y5_aug_27_250,-109,74,sofa_0515_x130_y5
cup_0066_x135_y55_aug_28_250,-110,-66,cup_0066_x135_y55
bottle_0122_x35_y150_aug_29_250,-107,-137,bottle_0122_x35_y150
bottle_0344_x55_y115_aug_30_250,-106,-3,bottle_0344_x55_y115
dresser_0255_x60_y55_aug_31_250,-110,168,dresser_0255_x60_y55
table_0449_x20_y155_aug_32_250,-109,-77,table_0449_x20_y155
cup_0081_x35_y60_aug_33_250,-106,-44,cup_0081_x35_y60
tent_0180_x30_y65_aug_34_250,-107,41,tent_0180_x30_y65
sofa_0610_x80_y35_aug_35_250,-110,7,sofa_0610_x80_y35
cone_0078_x30_y10_aug_36_250,-108,32,cone_0078_x30_y10
bottle_0122_x65_y120_aug_37_250,-106,-137,bottle_0122_x65_y120
cone_0143_x140_y55_aug_38_250,-108,-73,cone_0143_x140_y55
bench_0122_x50_y35_aug_39_250,-107,23,bench_0122_x50_y35
bowl_0058_x55_y145_aug_40_250,-108,-19,bowl_0058_x55_y145
chair_0145_x70_y100_aug_41_250,-109,-107,chair_0145_x70_y100
table_0449_x20_y155_aug_42_250,-106,66,table_0449_x20_y155
vase_0285_x175_y110_aug_43_250,-107,67,vase_0285_x175_y110
vase_0359_x60_y145_aug_44_250,-110,89,vase_0359_x60_y145
cup_0076_x55_y85_aug_45_250,-109,21,cup_0076_x55_y85
bench_0078_x135_y80_aug_46_250,-107,-63,bench_0078_x135_y80
sofa_0548_x40_y30_aug_47_250,-106,-168,sofa_0548_x40_y30
bookshelf_0107_x165_y105_aug_48_250,-108,-99,bookshelf_0107_x165_y105
bookshelf_0343_x50_y0_aug_49_250,-106,-51,bookshelf_0343_x50_y0
bottle_0122_x50_y30_aug_0_255,-102,-56,bottle_0122_x50_y30
chair_0039_x160_y165_aug_1_255,-103,-15,chair_0039_x160_y165
vase_0379_x125_y55_aug_2_255,-101,63,vase_0379_x125_y55
vase_0174_x90_y140_aug_3_255,-104,137,vase_0174_x90_y140
bottle_0019_x50_y165_aug_4_255,-101,-108,bottle_0019_x50_y165
vase_0050_x70_y35_aug_5_255,-105,-159,vase_0050_x70_y35
bottle_0205_x45_y140_aug_6_255,-103,177,bottle_0205_x45_y140
bottle_0301_x35_y90_aug_7_255,-104,127,bottle_0301_x35_y90
toilet_0379_x95_y5_aug_8_255,-101,-45,toilet_0379_x95_y5
vase_0123_x175_y155_aug_9_255,-105,-22,vase_0123_x175_y155
chair_0014_x40_y150_aug_10_255,-102,13,chair_0014_x40_y150
bowl_0068_x0_y15_aug_11_255,-103,-142,bowl_0068_x0_y15
bench_0121_x140_y40_aug_12_255,-103,134,bench_0121_x140_y40
chair_0397_x20_y175_aug_13_255,-103,87,chair_0397_x20_y175
vase_0411_x160_y75_aug_14_255,-105,-68,vase_0411_x160_y75
cup_0081_x110_y35_aug_15_255,-104,-139,cup_0081_x110_y35
sofa_0515_x65_y105_aug_16_255,-105,-52,sofa_0515_x65_y105
table_0457_x25_y155_aug_17_255,-101,-136,table_0457_x25_y155
bowl_0050_x165_y85_aug_18_255,-102,123,bowl_0050_x165_y85
bookshelf_0343_x130_y160_aug_19_255,-104,-92,bookshelf_0343_x130_y160
vase_0262_x30_y125_aug_20_255,-104,175,vase_0262_x30_y125
chair_0689_x105_y25_aug_21_255,-103,99,chair_0689_x105_y25
vase_0369_x10_y65_aug_22_255,-101,-8,vase_0369_x10_y65
cup_0095_x80_y30_aug_23_255,-105,-91,cup_0095_x80_y30
laptop_0121_x15_y25_aug_24_255,-102,-35,laptop_0121_x15_y25
sofa_0548_x15_y100_aug_25_255,-104,82,sofa_0548_x15_y100
vase_0411_x65_y15_aug_26_255,-105,139,vase_0411_x65_y15
chair_0928_x135_y135_aug_27_255,-101,5,chair_0928_x135_y135
cup_0095_x160_y110_aug_28_255,-103,-162,cup_0095_x160_y110
bench_0046_x65_y75_aug_29_255,-103,55,bench_0046_x65_y75
vase_0543_x115_y130_aug_30_255,-105,-123,vase_0543_x115_y130
xbox_0026_x20_y130_aug_31_255,-102,77,xbox_0026_x20_y130
cup_0095_x55_y55_aug_32_255,-101,-117,cup_0095_x55_y55
sofa_0548_x40_y30_aug_33_255,-101,96,sofa_0548_x40_y30
chair_0039_x160_y100_aug_34_255,-102,-101,chair_0039_x160_y100
sofa_0209_x40_y165_aug_35_255,-102,180,sofa_0209_x40_y165
bookshelf_0107_x145_y165_aug_36_255,-102,61,bookshelf_0107_x145_y165
bench_0091_x55_y30_aug_37_255,-104,-174,bench_0091_x55_y30
bench_0091_x5_y95_aug_38_255,-102,17,bench_0091_x5_y95
cone_0143_x140_y35_aug_39_255,-104,-74,cone_0143_x140_y35
sofa_0256_x85_y75_aug_40_255,-104,68,sofa_0256_x85_y75
chair_0117_x165_y75_aug_41_255,-104,67,chair_0117_x165_y75
bookshelf_0343_x70_y75_aug_42_255,-102,53,bookshelf_0343_x70_y75
cup_0065_x75_y60_aug_43_255,-103,-84,cup_0065_x75_y60
vase_0131_x65_y60_aug_44_255,-105,-114,vase_0131_x65_y60
bench_0122_x135_y35_aug_45_255,-103,123,bench_0122_x135_y35
vase_0411_x160_y160_aug_46_255,-102,-48,vase_0411_x160_y160
cup_0004_x5_y120_aug_47_255,-102,34,cup_0004_x5_y120
cup_0050_x10_y75_aug_48_255,-102,52,cup_0050_x10_y75
chair_0014_x85_y165_aug_49_255,-104,-173,chair_0014_x85_y165
vase_0090_x70_y25_aug_0_260,-100,-165,vase_0090_x70_y25
bookshelf_0343_x130_y40_aug_1_260,-99,75,bookshelf_0343_x130_y40
cone_0078_x25_y65_aug_2_260,-99,22,cone_0078_x25_y65
vase_0379_x0_y50_aug_3_260,-98,-41,vase_0379_x0_y50
vase_0369_x75_y130_aug_4_260,-100,86,vase_0369_x75_y130
chair_0395_x75_y115_aug_5_260,-96,152,chair_0395_x75_y115
vase_0482_x160_y125_aug_6_260,-99,8,vase_0482_x160_y125
sofa_0011_x30_y10_aug_7_260,-97,-150,sofa_0011_x30_y10
cup_0066_x95_y5_aug_8_260,-99,54,cup_0066_x95_y5
lamp_0025_x40_y140_aug_9_260,-98,100,lamp_0025_x40_y140
vase_0262_x65_y105_aug_10_260,-98,-120,vase_0262_x65_y105
vase_0109_x30_y145_aug_11_260,-97,-140,vase_0109_x30_y145
stool_0017_x160_y25_aug_12_260,-99,-60,stool_0017_x160_y25
chair_0395_x40_y175_aug_13_260,-98,72,chair_0395_x40_y175
bookshelf_0564_x25_y155_aug_14_260,-99,-11,bookshelf_0564_x25_y155
